participantNum,fileNum,name@STRING,F0semitoneFrom27.5Hz_sma3nz_amean@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevNorm@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile20.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile50.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_percentile80.0@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope@NUMERIC,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope@NUMERIC,loudness_sma3_amean@NUMERIC,loudness_sma3_stddevNorm@NUMERIC,loudness_sma3_percentile20.0@NUMERIC,loudness_sma3_percentile50.0@NUMERIC,loudness_sma3_percentile80.0@NUMERIC,loudness_sma3_pctlrange0-2@NUMERIC,loudness_sma3_meanRisingSlope@NUMERIC,loudness_sma3_stddevRisingSlope@NUMERIC,loudness_sma3_meanFallingSlope@NUMERIC,loudness_sma3_stddevFallingSlope@NUMERIC,jitterLocal_sma3nz_amean@NUMERIC,jitterLocal_sma3nz_stddevNorm@NUMERIC,shimmerLocaldB_sma3nz_amean@NUMERIC,shimmerLocaldB_sma3nz_stddevNorm@NUMERIC,HNRdBACF_sma3nz_amean@NUMERIC,HNRdBACF_sma3nz_stddevNorm@NUMERIC,logRelF0-H1-H2_sma3nz_amean@NUMERIC,logRelF0-H1-H2_sma3nz_stddevNorm@NUMERIC,logRelF0-H1-A3_sma3nz_amean@NUMERIC,logRelF0-H1-A3_sma3nz_stddevNorm@NUMERIC,F1frequency_sma3nz_amean@NUMERIC,F1frequency_sma3nz_stddevNorm@NUMERIC,F1bandwidth_sma3nz_amean@NUMERIC,F1bandwidth_sma3nz_stddevNorm@NUMERIC,F1amplitudeLogRelF0_sma3nz_amean@NUMERIC,F1amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,F2frequency_sma3nz_amean@NUMERIC,F2frequency_sma3nz_stddevNorm@NUMERIC,F2amplitudeLogRelF0_sma3nz_amean@NUMERIC,F2amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,F3frequency_sma3nz_amean@NUMERIC,F3frequency_sma3nz_stddevNorm@NUMERIC,F3amplitudeLogRelF0_sma3nz_amean@NUMERIC,F3amplitudeLogRelF0_sma3nz_stddevNorm@NUMERIC,alphaRatioV_sma3nz_amean@NUMERIC,alphaRatioV_sma3nz_stddevNorm@NUMERIC,hammarbergIndexV_sma3nz_amean@NUMERIC,hammarbergIndexV_sma3nz_stddevNorm@NUMERIC,slopeV0-500_sma3nz_amean@NUMERIC,slopeV0-500_sma3nz_stddevNorm@NUMERIC,slopeV500-1500_sma3nz_amean@NUMERIC,slopeV500-1500_sma3nz_stddevNorm@NUMERIC,alphaRatioUV_sma3nz_amean@NUMERIC,hammarbergIndexUV_sma3nz_amean@NUMERIC,slopeUV0-500_sma3nz_amean@NUMERIC,slopeUV500-1500_sma3nz_amean@NUMERIC,loudnessPeaksPerSec@NUMERIC,VoicedSegmentsPerSec@NUMERIC,MeanVoicedSegmentLengthSec@NUMERIC,StddevVoicedSegmentLengthSec@NUMERIC,MeanUnvoicedSegmentLength@NUMERIC,StddevUnvoicedSegmentLength@NUMERIC,class@NUMERIC
66,5,unknown,31.46622,0.1771724,31.33484,32.88671,34.82027,3.48543,327.8835,354.0687,186.2733,536.3811,0.8088228,0.6599835,0.3393327,0.6855378,1.18233,0.842997,11.65727,5.673772,10.51328,6.761033,0.06524367,1.801254,1.375634,0.8118205,6.194252,0.8598092,5.708458,1.660878,25.35959,0.40872,681.4722,0.2956626,1295.315,0.1632416,-76.06561,-1.121947,1747.273,0.160468,-81.61579,-0.9586444,2847.232,0.0940988,-86.32758,-0.8671988,-16.45261,-0.4354108,27.15531,0.3510259,0.04196122,0.9067322,-0.02141398,-0.4777462,-8.119221,15.43341,-0.001271221,-0.00727061,3.631011,2.658789,0.2446296,0.1900264,0.115,0.1242903,
66,6,unknown,31.23941,0.1815017,31.0443,32.69773,34.81029,3.765993,334.0925,494.6355,82.73173,93.27814,0.8285712,0.6552793,0.3431828,0.7152232,1.207361,0.8641777,11.72235,6.174255,10.4904,6.323459,0.05439967,1.594139,1.378121,0.8138959,6.151906,0.9027063,7.121005,1.469357,25.82508,0.3578854,681.5377,0.2901072,1275.964,0.1610251,-75.92447,-1.112104,1742.824,0.1501046,-82.28614,-0.9439898,2844.302,0.0815385,-87.15041,-0.8518955,-16.24063,-0.4574689,27.13503,0.3485789,0.04281121,0.8746769,-0.01896669,-0.5308686,-7.551007,15.0303,0.00275586,-0.006009528,4.057971,3.1477,0.2035384,0.1655985,0.09650794,0.0997164,
66,7,unknown,31.32013,0.1800527,31.11633,32.70454,34.70777,3.59144,291.7713,374.4274,63.74175,62.70574,0.7960051,0.6170189,0.3529434,0.71017,1.150836,0.7978926,10.79081,6.005786,10.16487,5.758085,0.0557896,1.80097,1.481254,0.8198547,6.258813,0.8790277,6.274236,1.773435,25.30076,0.4534178,658.4469,0.2857079,1292.046,0.1658702,-76.68781,-1.10883,1713.61,0.1491797,-82.81741,-0.9387555,2816.683,0.07712384,-87.54227,-0.8490036,-16.40352,-0.4558354,27.16445,0.3557876,0.04388225,0.873947,-0.01986114,-0.5431571,-7.558558,14.73616,0.004664182,-0.005944248,4.260529,3.141876,0.2034375,0.1790531,0.09868852,0.1110379,
66,8,unknown,31.21384,0.185617,31.10757,32.64797,34.69236,3.584793,391.8351,503.9183,142.4045,314.9823,0.8214343,0.6607817,0.3277492,0.7109202,1.214729,0.8869798,11.34995,6.619632,11.18956,6.937222,0.05657819,1.914252,1.507995,0.8363101,6.362829,0.8549787,6.581843,2.316975,25.73027,0.531181,651.7646,0.3225781,1329.672,0.1788825,-84.49648,-1.025121,1710.565,0.1594171,-89.23512,-0.8894483,2790.765,0.09995542,-94.06322,-0.8051041,-17.08977,-0.4455429,28.0248,0.354592,0.04201176,0.9575727,-0.02044105,-0.5116655,-7.988776,15.46885,0.00460286,-0.006041999,3.668862,3.161869,0.1913433,0.1806943,0.1106349,0.09932909,
66,9,unknown,31.14715,0.2169672,31.44197,33.42494,35.35158,3.909616,265.0027,331.3474,80.91652,68.48019,0.8724839,0.7453824,0.2934661,0.7257339,1.302759,1.009293,14.38334,8.370214,12.60791,8.453259,0.0553316,1.70626,1.3989,0.8385254,5.97463,1.022063,6.789364,2.151347,25.57537,0.5146063,660.8092,0.3207268,1291.309,0.1800168,-83.86992,-1.03446,1744.403,0.1704338,-88.09692,-0.9045341,2827.576,0.101996,-92.51558,-0.8252844,-17.13623,-0.4590734,28.03478,0.362109,0.04713024,0.8718073,-0.02165268,-0.522535,-8.157306,15.73529,0.001126387,-0.006205034,3.451109,2.881845,0.213,0.1985472,0.1216923,0.1298943,
67,0,unknown,30.91604,0.2212748,23.6819,33.75384,35.40356,11.72166,337.4632,441.7547,173.3729,197.7701,0.8045818,0.6400526,0.3113148,0.7045266,1.195729,0.8844141,10.88543,6.439695,10.41634,6.05828,0.06047646,1.771109,1.424279,0.8724046,5.337622,1.108217,5.33997,2.913803,24.55086,0.6013228,623.3562,0.3294757,1258.877,0.163228,-91.16846,-0.9937579,1715.544,0.1838829,-96.18208,-0.8593801,2815.102,0.1199392,-99.49859,-0.8032301,-15.97374,-0.4552053,24.693,0.4043084,0.05243261,0.6458423,-0.02191773,-0.4935424,-6.962267,13.48169,0.005739954,-0.006658927,3.462604,3.287037,0.1688732,0.1632207,0.1184058,0.1071586,
67,1,unknown,31.70615,0.1928542,29.32681,33.74424,35.35123,6.024427,232.9614,132.0351,197.3755,364.0473,0.8122885,0.6295927,0.3186748,0.7172419,1.20364,0.8849655,10.5396,6.532541,9.41336,6.303716,0.06245687,1.862759,1.428384,0.8914431,6.04444,0.927241,6.962557,1.721218,26.21132,0.3621554,616.2749,0.3209851,1235.409,0.1781111,-93.69244,-0.9851395,1723.786,0.1749555,-98.52026,-0.8510799,2831.577,0.09876623,-101.7386,-0.7973167,-16.32491,-0.4321168,25.24548,0.3913051,0.05744534,0.5876414,-0.02487379,-0.415374,-7.077289,13.98711,0.002479672,-0.006941112,3.399819,2.771467,0.197377,0.2004495,0.15,0.1627882,
67,2,unknown,31.32252,0.2085947,29.02925,33.74174,35.30914,6.279884,272.1549,394.2116,156.8588,190.5258,0.8006381,0.6372248,0.3050642,0.7089214,1.179674,0.8746097,10.9584,6.673439,9.851287,5.604563,0.05840707,1.741672,1.414154,0.896989,5.851854,0.9549717,6.957578,1.919473,25.76289,0.426528,621.8732,0.3186458,1243.985,0.1831429,-96.51854,-0.9467638,1733.335,0.1656893,-101.8824,-0.8160706,2838.245,0.1034037,-104.8052,-0.7692034,-16.6714,-0.4208138,25.27877,0.3840925,0.05667287,0.6229101,-0.02526971,-0.4159708,-7.120208,13.97442,0.003218156,-0.00789394,3.2,3.028953,0.1748529,0.1702981,0.1428125,0.1361923,
67,3,unknown,30.91662,0.2193976,24.93984,33.61218,35.02567,10.08583,524.7229,562.9152,116.8222,95.87225,0.8025025,0.6016154,0.3077509,0.739555,1.179813,0.8720618,10.71243,6.963795,8.761678,5.314987,0.07020212,1.748648,1.443219,0.8571615,5.553778,1.031246,6.947341,2.207238,24.72636,0.5480973,641.6161,0.3154172,1249.744,0.1909231,-87.44412,-1.035221,1735.978,0.1715433,-93.71491,-0.8790679,2848.953,0.09677167,-96.38546,-0.8313945,-16.96924,-0.4364242,25.55458,0.388012,0.0534152,0.6443307,-0.02186855,-0.4995041,-7.352697,14.04597,0.001879721,-0.006472412,3.192488,2.729412,0.212069,0.1923696,0.1407273,0.1486161,
67,4,unknown,31.53406,0.1987621,31.96503,33.65075,35.22903,3.264,264.4478,419.3384,207.026,426.7714,0.7895478,0.6205742,0.3165201,0.7242012,1.155392,0.8388717,10.65821,6.137094,9.266444,5.454024,0.0463846,1.764897,1.255488,0.9226698,5.713856,0.9677988,6.714011,1.965908,26.07689,0.4877272,635.684,0.299127,1291.339,0.1617649,-94.3605,-0.9671535,1720.633,0.1677556,-99.18581,-0.8371555,2828.556,0.102228,-102.6486,-0.7803094,-16.51837,-0.4098838,25.82753,0.3840625,0.05672745,0.5998493,-0.02252747,-0.459942,-7.581843,14.41959,0.00267869,-0.006754581,3.336423,2.973978,0.1832812,0.1588341,0.1386885,0.1360023,
67,5,unknown,31.19743,0.2190181,25.21388,33.95612,35.23124,10.01736,322.4181,697.3527,152.2823,285.5931,0.8038896,0.6401891,0.3110808,0.6920502,1.193884,0.8828033,11.48288,6.092415,9.606338,5.952827,0.06126498,1.823897,1.262529,0.8805591,5.719575,1.011619,5.92286,1.798177,24.62619,0.4317575,637.8284,0.3319757,1217.096,0.1641437,-92.38561,-0.9830142,1742.671,0.1755153,-98.05453,-0.8455626,2844.878,0.1006738,-100.4741,-0.8032038,-16.49637,-0.4272976,25.35855,0.379865,0.0538549,0.6380648,-0.02155689,-0.4885127,-7.346612,14.34756,0.001519904,-0.006947895,3.581021,2.876405,0.1923437,0.1785334,0.1390323,0.1354528,
67,6,unknown,30.24873,0.2454348,22.29482,33.66715,35.16189,12.86707,394.9153,518.3395,159.9807,238.3456,0.8174546,0.6606023,0.2979744,0.7061701,1.253249,0.9552747,11.06188,6.873234,9.260296,5.196316,0.05543542,1.893958,1.230679,0.9274423,5.188981,1.191088,6.894146,1.63832,25.99734,0.414268,617.2634,0.325085,1253.841,0.1704032,-91.3518,-0.9973353,1729.52,0.1749966,-96.22649,-0.859881,2829.009,0.1064446,-99.05473,-0.8121228,-16.30224,-0.4259437,25.09454,0.3809575,0.05526548,0.7098266,-0.02168914,-0.4872994,-7.564241,14.86848,2.213511e-05,-0.006198502,3.57462,3.224362,0.1720833,0.1854719,0.1258209,0.1368532,
67,7,unknown,31.77686,0.1898902,32.11379,33.59285,35.04271,2.928925,382.9352,515.3035,104.3802,97.2996,0.8333592,0.6290565,0.3253973,0.7388585,1.229088,0.9036905,11.44634,6.230761,10.37379,6.656374,0.05113223,1.820605,1.350843,0.8414017,5.827612,0.9822481,7.803434,1.276413,26.96464,0.3759075,632.9395,0.3139884,1241.828,0.1699376,-88.13594,-1.022873,1742.125,0.1681582,-94.42844,-0.8677346,2861.14,0.09850418,-97.56668,-0.8138824,-16.75245,-0.4712523,25.43071,0.4116524,0.06012502,0.5734152,-0.02455441,-0.4291185,-6.62927,13.10089,0.002903866,-0.007843453,3.904045,2.970297,0.1928571,0.1828559,0.1424074,0.1107205,
67,8,unknown,31.61246,0.201157,29.86935,33.6515,35.39053,5.521175,331.5851,358.5499,125.9124,147.2301,0.8247873,0.6176033,0.3225564,0.7379402,1.239557,0.9170005,11.33453,6.83288,9.520857,5.682643,0.05980818,1.801465,1.327115,0.8917121,5.918461,0.9093807,6.522124,1.667192,25.69805,0.434747,634.3845,0.3146417,1254.59,0.1702195,-93.24042,-0.9817479,1721.232,0.1705121,-97.87539,-0.8515363,2829.514,0.1001422,-100.871,-0.8014095,-16.53057,-0.4362186,25.4818,0.3835562,0.05519313,0.5812066,-0.02141787,-0.4538825,-6.858257,13.74992,0.005294913,-0.006107744,3.516682,2.80543,0.1969355,0.1730708,0.1530357,0.1569568,
67,9,unknown,30.54612,0.2330686,22.5883,33.49876,35.26693,12.67864,182.4235,105.5616,89.14243,68.575,0.8846369,0.6504667,0.3265499,0.7782674,1.311506,0.9849565,12.29965,7.054008,11.60898,7.66723,0.05799627,1.668147,1.500168,0.8474765,4.905722,1.218202,6.239154,2.322455,25.42011,0.464193,635.5775,0.3154053,1258.686,0.1662735,-87.42884,-1.051636,1730.955,0.1661322,-93.01263,-0.9023162,2832.747,0.1080634,-96.28251,-0.84451,-16.00863,-0.4229187,24.89204,0.3739413,0.05549293,0.630118,-0.02423013,-0.4302918,-6.888702,13.34983,0.001354844,-0.007420817,3.59389,2.568725,0.2242105,0.1996484,0.1496364,0.1706455,
68,0,unknown,31.62027,0.2086626,31.32643,33.97921,35.27124,3.944811,548.4642,687.1489,104.8979,220.9402,0.6468552,0.6070112,0.2700329,0.5834535,0.9301565,0.6601236,8.439377,4.353869,7.548678,5.28896,0.05811014,1.731105,1.510028,0.7588753,5.446602,1.069259,9.344552,1.836716,26.96297,0.6333016,554.5045,0.3814997,1266.836,0.1745045,-91.53348,-0.9978485,1623.691,0.1709821,-96.78363,-0.8422498,2665.476,0.1120806,-99.30359,-0.7986048,-17.79275,-0.437436,25.8417,0.3760279,0.05682357,0.644886,-0.02185165,-0.4946128,-6.999832,14.03746,0.008230158,-0.006674611,3.449782,3.194748,0.1753425,0.1409856,0.1252941,0.1231148,
68,1,unknown,31.80417,0.1872183,32.53981,33.83473,34.84486,2.30505,323.4942,419.9915,62.5229,60.87671,0.5639427,0.5532985,0.2703151,0.5050145,0.7926217,0.5223066,6.894716,3.997546,6.194215,3.710432,0.04689255,1.751663,1.619555,0.7502477,6.064317,0.8284997,10.86053,0.8292745,29.86685,0.282784,542.6263,0.3542231,1263.669,0.1646871,-96.08006,-0.9530544,1622.517,0.1665216,-102.3141,-0.7955505,2661.731,0.1125168,-105.0039,-0.7513125,-18.42566,-0.4299072,27.30615,0.3671859,0.05224771,0.6676812,-0.02069568,-0.4816636,-7.084143,13.99947,0.007727131,-0.005744503,3.654024,3.152527,0.1698529,0.15462,0.1270588,0.1134105,
68,2,unknown,31.3944,0.197806,31.69373,33.76122,34.86171,3.167988,483.9944,660.7331,213.9357,441.1072,0.5778292,0.5635688,0.2683619,0.5171634,0.8054569,0.537095,7.066165,3.890152,6.708747,5.064372,0.05980949,1.635349,1.588594,0.7482693,5.512669,0.9576766,11.24047,1.161251,29.14254,0.4097298,559.8696,0.3376271,1299.08,0.1646165,-92.87295,-0.9817252,1635.678,0.1792427,-100.1692,-0.8075137,2666.171,0.1145131,-102.3943,-0.7704716,-18.61036,-0.4244609,26.59352,0.3792909,0.05242876,0.7169744,-0.02343407,-0.4635415,-7.429408,14.51422,0.00596551,-0.006692072,3.842365,3.308642,0.1647761,0.126129,0.1296667,0.1340767,
68,3,unknown,32.13104,0.1763668,32.43572,34.12851,35.19896,2.763241,313.7834,249.9541,136.5715,359.2795,0.5876032,0.5974258,0.2621735,0.5104954,0.8581132,0.5959398,7.36973,3.433014,6.460359,4.269255,0.05223484,1.661357,1.490001,0.7599267,5.938343,0.8854724,11.75623,1.12917,28.51997,0.4673877,546.7239,0.3458799,1289.611,0.1776523,-96.91194,-0.9474139,1633.714,0.1687821,-102.8542,-0.7925623,2663.398,0.1080241,-104.7841,-0.7612038,-18.28837,-0.4310032,26.51039,0.3713788,0.05674231,0.652678,-0.02122978,-0.4860751,-7.666562,14.87339,0.004455538,-0.006708011,3.608248,3.053077,0.1747692,0.1644114,0.1383871,0.1301264,
68,4,unknown,31.57356,0.2179729,30.02863,34.03179,34.99384,4.965212,412.2217,488.5546,179.2341,227.0107,0.6372532,0.5744036,0.2884501,0.5728909,0.9155137,0.6270636,7.659633,3.879795,7.239755,4.593373,0.05740592,1.752015,1.536647,0.7521837,5.712145,0.9417778,10.82438,1.329034,28.18703,0.4614568,539.22,0.3768498,1257.367,0.1844308,-89.28516,-1.016826,1623.311,0.1626394,-94.95368,-0.8447337,2660.633,0.1062205,-97.37505,-0.7995132,-17.6681,-0.4560186,26.43263,0.3879307,0.05741366,0.6469769,-0.0204208,-0.5047655,-7.041549,14.26779,0.006904857,-0.005905125,3.89049,3.466538,0.1651389,0.1644603,0.1163492,0.1191811,
68,5,unknown,30.75827,0.2163752,24.93732,33.53154,34.74366,9.806345,395.834,454.0835,152.7647,216.7942,0.6392462,0.5597984,0.2890874,0.5956323,0.9018119,0.6127245,7.023359,3.89808,7.088417,5.001158,0.06267506,1.763403,1.527357,0.7298044,5.48252,0.9737048,10.39278,1.651024,29.1004,0.5390818,560.1202,0.3509605,1290.131,0.160525,-80.99117,-1.120901,1640.408,0.1742762,-89.00888,-0.9007085,2689.533,0.1128503,-92.0497,-0.8445703,-18.53671,-0.4201204,27.35551,0.3612567,0.05602997,0.6629516,-0.0219976,-0.4696003,-7.051239,13.96885,0.006565249,-0.005963941,3.589232,3.001501,0.2016667,0.1821096,0.1203636,0.1228001,
68,6,unknown,31.08875,0.2142404,27.73374,33.71558,34.9973,7.263556,547.1022,566.1602,121.8671,174.4166,0.6627048,0.5801837,0.2970438,0.5946873,0.9598009,0.662757,9.224988,5.327627,9.088511,7.144228,0.0611041,1.5572,1.593462,0.6670389,5.27559,1.017997,10.19396,1.488476,28.3485,0.4959163,557.122,0.3338906,1289.625,0.1752707,-85.64262,-1.05793,1623.082,0.1679162,-92.17233,-0.8743207,2686.274,0.104787,-95.22108,-0.8195608,-18.19551,-0.4242071,26.82681,0.3630429,0.05254256,0.6978213,-0.02164689,-0.4709134,-6.95977,13.8599,0.008010731,-0.005680094,3.900709,3.148807,0.1866129,0.1809914,0.114,0.1419648,
68,7,unknown,31.30373,0.2089197,31.6881,33.34332,34.67477,2.986662,554.5094,646.316,144.8977,214.8607,0.5980114,0.5039118,0.3128341,0.5538536,0.8372684,0.5244343,6.185102,3.306889,6.449995,4.064959,0.06210186,1.739664,1.565653,0.7711281,5.483647,0.9859156,9.439958,1.414906,29.3824,0.4539607,560.7789,0.3411897,1285.173,0.1670718,-88.39921,-1.026551,1631.462,0.1694539,-96.11597,-0.8362647,2689.558,0.1096522,-98.86777,-0.7886561,-18.93603,-0.4069603,27.54204,0.3498196,0.05056813,0.6894968,-0.02182212,-0.452921,-7.389939,14.29721,0.005682245,-0.00665391,4.004215,3.380877,0.1675,0.147288,0.1145,0.1046172,
68,8,unknown,32.17234,0.1695273,32.43813,33.82735,34.79818,2.360054,547.4104,730.3784,156.5076,272.1058,0.6209055,0.5472732,0.299506,0.5759852,0.8748647,0.5753587,8.447571,6.610253,7.071326,4.265846,0.05132342,1.489334,1.634629,0.7376608,5.557975,0.8882475,7.714289,1.395807,27.09408,0.3769256,568.8341,0.368703,1255.149,0.1897256,-91.03896,-1.000629,1657.448,0.1728405,-97.40194,-0.8366209,2692.132,0.1200487,-100.0577,-0.7910998,-17.71963,-0.4276447,26.54877,0.3707331,0.04990266,0.709159,-0.02189159,-0.4437789,-6.339354,13.32865,0.006018518,-0.005695045,3.959391,2.748092,0.2061111,0.1815409,0.1398113,0.1219726,
68,9,unknown,29.67912,0.2663438,21.71999,34.23469,35.51526,13.79527,327.9712,335.158,248.3851,492.6234,0.6302676,0.680028,0.255061,0.4972899,0.9901431,0.735082,9.107145,5.428214,8.929994,5.515276,0.07629735,1.587348,1.540226,0.7869388,4.112923,1.50507,11.28607,1.27502,28.28595,0.4253021,581.2726,0.3623538,1268.937,0.1810299,-108.1004,-0.8512596,1666.69,0.1707184,-111.6097,-0.7478129,2705.165,0.1131826,-114.0448,-0.7097124,-17.41175,-0.4910926,25.87048,0.4133949,0.05848883,0.705963,-0.02140756,-0.5276189,-6.823357,14.10604,0.002245666,-0.005918269,3.169811,3.289225,0.1436782,0.154742,0.1532911,0.1386437,
69,0,unknown,31.58869,0.1960873,28.96771,33.8709,35.43141,6.463699,453.6866,660.2741,111.6305,138.3412,0.6610342,0.5953981,0.316124,0.579017,0.9424313,0.6263074,8.545171,4.494377,7.274413,5.125021,0.0645256,1.886202,1.420947,0.8563699,6.306782,0.880243,6.934206,2.182205,27.04298,0.5248909,633.9618,0.2910184,1336.43,0.1522701,-85.36431,-1.055388,1679.73,0.1435632,-90.55804,-0.9105561,2804.288,0.09840512,-95.754,-0.8174024,-16.8141,-0.4183829,27.57308,0.3261542,0.05126466,0.6676856,-0.0204169,-0.4574921,-7.190109,14.57368,0.0006505022,-0.005428687,2.775291,2.559497,0.2326316,0.2202194,0.1403571,0.1788551,
69,1,unknown,32.9926,0.1550765,32.17549,34.29834,35.82846,3.652966,261.112,358.8972,99.55543,115.4289,0.7330479,0.6368009,0.2826982,0.6449976,1.112721,0.8300231,9.995083,6.058007,9.056742,5.737049,0.04802664,1.855311,1.205673,0.8898928,7.080267,0.7151989,7.721206,1.604435,27.81485,0.4945558,616.9548,0.2808801,1330.644,0.1634809,-91.50549,-1.005242,1655.777,0.1368413,-95.52362,-0.8857412,2773.57,0.09743175,-100.9543,-0.7929347,-16.44534,-0.4166423,26.87993,0.3470353,0.06371418,0.5499972,-0.02187062,-0.4511002,-7.479822,15.29828,0.003532362,-0.005427206,3.519313,2.451613,0.23,0.1962902,0.1629091,0.183706,
69,2,unknown,32.5667,0.1778776,32.28866,34.30566,35.94662,3.657963,263.5778,407.3493,51.31277,47.66227,0.7751566,0.6475643,0.2977471,0.6642515,1.179597,0.8818502,11.64764,6.834737,9.084025,5.640767,0.04491401,1.89948,1.282163,0.8769206,6.497677,0.8816437,9.149989,1.197429,27.68343,0.3397115,639.3384,0.2712066,1324.714,0.1696241,-82.81592,-1.082747,1677.667,0.1335234,-87.7065,-0.9403664,2790.292,0.09369396,-93.15589,-0.8399904,-16.20823,-0.4324614,25.97156,0.3543914,0.05995203,0.5970204,-0.02144701,-0.4603452,-8.020004,15.31778,0.002857378,-0.005640105,3.690369,2.751466,0.2191803,0.2028752,0.1298276,0.1408287,
69,3,unknown,31.98921,0.1937325,31.97943,34.18988,35.71517,3.735737,382.22,636.7622,104.3135,198.0379,0.7099261,0.6164442,0.2922477,0.6150274,1.096593,0.8043451,9.7651,5.148477,8.063692,4.77049,0.05385223,1.907955,1.276393,0.8630914,6.039786,0.9850391,7.961759,1.890993,26.63015,0.5357946,624.2408,0.3003701,1309.269,0.1641731,-88.39538,-1.020705,1667.384,0.1452401,-92.50108,-0.8996242,2777.53,0.09482691,-97.47379,-0.812004,-16.03504,-0.4215116,26.21208,0.3315795,0.05733345,0.6144614,-0.02229686,-0.4783461,-7.796587,15.48009,0.003395749,-0.005933816,3.637977,3.023566,0.1895588,0.18103,0.1278125,0.1312615,
69,4,unknown,31.22882,0.223723,27.72451,33.7839,35.61148,7.886963,319.4982,418.3489,130.9454,173.7303,0.6797338,0.613032,0.2870197,0.5868474,1.006333,0.7193131,9.019971,5.493039,8.252403,5.268893,0.04827043,1.746964,1.26818,0.8869145,5.89784,1.002984,8.051794,1.592399,27.20126,0.4027846,638.3737,0.291434,1307.783,0.1586537,-86.72084,-1.033367,1670.499,0.147687,-90.61006,-0.9063979,2796.977,0.09502236,-95.6634,-0.815849,-15.99376,-0.4187553,26.48258,0.3419643,0.05189738,0.686782,-0.02028931,-0.5076384,-7.881322,15.63466,-0.0004814107,-0.005277487,3.511853,3.169014,0.1844444,0.1860547,0.12,0.1350084,
69,5,unknown,33.0965,0.1519607,32.38646,34.34078,35.86792,3.481464,293.2522,424.6229,96.09678,184.161,0.713145,0.633989,0.2968802,0.6090176,1.072673,0.7757927,10.14158,6.039748,8.634061,5.749634,0.03697243,1.727461,1.171551,0.8421228,7.283732,0.6833069,7.927746,0.9900759,28.8447,0.2989528,632.9657,0.2863816,1309.904,0.1580615,-91.58474,-0.9957421,1679.855,0.1436361,-96.77876,-0.86397,2814.917,0.09184134,-101.8087,-0.7787042,-16.77397,-0.4245763,27.17357,0.3392864,0.06175752,0.5400336,-0.02316899,-0.427927,-7.827818,15.02836,0.006299373,-0.006803815,3.382481,2.783819,0.199375,0.1836341,0.1452459,0.1883719,
69,6,unknown,33.03564,0.1295031,32.22682,33.98117,35.38472,3.157898,382.8199,602.4213,140.8285,455.7077,0.6885983,0.606698,0.3006486,0.5996082,0.9895325,0.6888839,8.852838,4.637159,7.914954,5.42445,0.03417831,1.771381,1.198799,0.8562161,7.209415,0.6666235,8.092775,1.104231,29.44331,0.3040023,627.5309,0.2756242,1334.503,0.149111,-92.07527,-0.9914292,1664.104,0.1455535,-96.95255,-0.8645437,2803.161,0.09042965,-102.4392,-0.7723538,-17.0252,-0.4027758,27.85547,0.3125334,0.05877427,0.5709543,-0.02335101,-0.4361369,-7.071937,14.528,0.003234383,-0.005601058,3.784295,2.607871,0.2141818,0.1698522,0.1541509,0.1995035,
69,7,unknown,32.973,0.1472182,32.51883,33.98748,35.7653,3.246471,292.7561,370.1355,195.3038,426.8194,0.7040496,0.629981,0.2810929,0.6065909,1.035827,0.7547343,10.56713,5.733176,8.355279,5.259387,0.04050507,2.370031,1.185225,0.8887374,7.128167,0.7165582,8.101037,0.9214502,28.98415,0.2881714,620.5105,0.2808726,1325.171,0.1604082,-90.62514,-1.01436,1651.921,0.1457988,-95.31801,-0.8792641,2786.405,0.09025307,-100.6935,-0.7875712,-16.53289,-0.4105657,26.85692,0.3308633,0.05829192,0.5561028,-0.02233718,-0.4267931,-7.792624,15.70191,0.003928177,-0.00621431,3.381234,2.626006,0.2151613,0.1969177,0.147541,0.1867817,
69,8,unknown,32.07313,0.170413,32.12454,33.75928,34.97101,2.84647,268.6751,443.6683,107.5508,162.812,0.6671841,0.6031881,0.2983895,0.5781232,0.9631861,0.6647966,9.321871,5.485759,7.599355,5.302705,0.05033261,1.893212,1.247894,0.8327289,6.392238,0.8388175,6.408936,2.030737,28.27641,0.4840294,643.4948,0.2748682,1329.086,0.1601943,-89.48213,-1.01006,1687.59,0.1475157,-95.20002,-0.870978,2827.246,0.08808056,-100.2646,-0.7843888,-16.71904,-0.3941108,27.21676,0.3141674,0.05476163,0.6090159,-0.02380644,-0.4187959,-7.332506,14.8984,0.002832473,-0.006695983,3.667595,2.885063,0.196129,0.1847348,0.1384483,0.136354,
